Time, HF1, HF2, TC1
06/27/16_09:04:29, 0.000000, 0.000000, 26.637340
06/27/16_09:04:30, 0.000000, 0.000000, 26.637340
06/27/16_09:04:32, 0.000188, 0.000000, 25.659824
06/27/16_09:04:33, 0.000000, 0.000000, 25.659824
06/27/16_09:04:35, 0.000000, 0.000000, 27.614856
06/27/16_09:04:36, 0.000000, 0.000000, 24.682308
06/27/16_09:04:38, 0.000000, 0.000000, 25.659824
06/27/16_09:04:39, 0.000000, 0.000000, 25.659824
06/27/16_09:04:41, 0.000000, 0.000000, 24.682308
06/27/16_09:04:42, 0.000000, 0.000000, 25.659824
06/27/16_09:04:44, 0.000000, 0.000000, 25.659824
06/27/16_09:04:45, 0.000000, 0.000000, 25.659824
06/27/16_09:04:47, 0.000000, 0.000000, 25.659824
06/27/16_09:04:48, 0.000000, 0.000000, 24.682308
06/27/16_09:04:50, 0.000000, 0.000000, 25.659824
06/27/16_09:04:51, 0.000000, 0.000000, 25.659824
06/27/16_09:04:53, 0.000000, 0.000000, 26.637340
06/27/16_09:04:54, 0.000000, 0.000000, 25.659824
06/27/16_09:04:56, 0.000000, 0.000000, 25.659824
06/27/16_09:04:57, 0.000000, 0.000000, 24.682308
06/27/16_09:04:59, 0.000000, 0.000000, 25.659824
06/27/16_09:05:00, 0.000000, 0.000000, 25.659824
06/27/16_09:05:02, 0.000000, 0.000000, 24.682308
06/27/16_09:05:03, 0.000000, 0.000188, 24.682308
06/27/16_09:05:05, 0.000000, 0.000188, 25.659824
06/27/16_09:05:07, 0.000000, 0.000000, 26.637340
06/27/16_09:05:08, 0.000000, 0.000000, 23.704792
06/27/16_09:05:10, 0.000000, 0.000000, 25.659824
06/27/16_09:05:11, 0.000000, 0.000000, 25.659824
06/27/16_09:05:13, 0.000000, 0.000000, 25.659824
06/27/16_09:05:14, 0.000000, 0.000000, 27.614856
06/27/16_09:05:16, 0.000000, 0.000000, 25.659824
