Time, HF1, HF2, TC1
06/29/16_14:23:09, 0.000000, 0.000000, 20.772243
06/29/16_14:23:11, 0.000000, 0.000000, 20.772243
06/29/16_14:23:12, 0.000000, 0.000000, 21.749759
06/29/16_14:23:14, 0.000000, 0.000000, 20.772243
06/29/16_14:23:15, 0.000000, 0.000000, 21.749759
06/29/16_14:23:17, 0.000000, 0.000000, 21.749759
06/29/16_14:23:18, 0.000000, 0.000000, 21.749759
06/29/16_14:23:20, 0.000000, 0.000000, 21.749759
06/29/16_14:23:21, 0.000000, 0.000000, 21.749759
06/29/16_14:23:23, 0.000000, 0.000000, 19.794727
06/29/16_14:23:25, 0.000000, 0.000000, 21.749759
06/29/16_14:23:26, 0.000000, 0.000000, 21.749759
