Time, HF1, HF2, TC1
06/26/16_09:21:38, 0.000000, 0.000000, -250.000000
06/26/16_09:21:39, 0.000000, 0.000000, -250.000000
06/26/16_09:21:41, 0.000000, -0.000188, -250.000000
06/26/16_09:21:42, 0.000000, 0.000000, -250.000000
06/26/16_09:21:44, 0.000000, 0.000000, -250.000000
06/26/16_09:21:45, 0.000000, 0.000000, -250.000000
06/26/16_09:21:47, 0.000000, 0.000000, -250.000000
06/26/16_09:21:48, 0.000000, 0.000000, -250.000000
06/26/16_09:21:50, 0.000000, 0.000000, -250.000000
06/26/16_09:21:51, 0.000000, 0.000000, -250.000000
06/26/16_09:21:53, 0.000000, 0.000000, -250.000000
06/26/16_09:21:55, 0.000000, 0.000000, -250.000000
06/26/16_09:21:56, 0.000000, 0.000000, -250.000000
06/26/16_09:21:58, 0.000000, 0.000000, -250.000000
06/26/16_09:21:59, 0.000000, 0.000000, -250.000000
06/26/16_09:22:01, 0.000000, 0.000000, -250.000000
06/26/16_09:22:03, 0.000000, 0.000000, -250.000000
06/26/16_09:22:04, 0.000000, 0.000000, -250.000000
06/26/16_09:22:06, 0.000188, 0.000000, -250.000000
06/26/16_09:22:07, 0.000000, -0.000188, -250.000000
06/26/16_09:22:09, 0.000000, 0.000000, -250.000000
06/26/16_09:22:10, 0.000000, 0.000000, -250.000000
06/26/16_09:22:12, 0.000000, 0.000000, -250.000000
06/26/16_09:22:13, 0.000000, 0.000000, -250.000000
06/26/16_09:22:15, 0.000000, 0.000000, -250.000000
06/26/16_09:22:16, 0.000000, 0.000000, -250.000000
06/26/16_09:22:18, 0.000000, 0.000000, -250.000000
06/26/16_09:22:19, 0.000000, 0.000000, -250.000000
06/26/16_09:22:21, 0.000000, 0.000000, -250.000000
06/26/16_09:22:22, 0.000000, 0.000000, -250.000000
06/26/16_09:22:24, 0.000000, 0.000000, -250.000000
06/26/16_09:22:25, 0.000000, 0.000000, -250.000000
06/26/16_09:22:27, 0.000000, 0.000000, -250.000000
06/26/16_09:22:28, 0.000000, 0.000000, -250.000000
06/26/16_09:22:30, 0.000000, 0.000000, -250.000000
06/26/16_09:22:31, 0.000000, 0.000000, -250.000000
06/26/16_09:22:33, 0.000000, 0.000000, -250.000000
06/26/16_09:22:35, 0.000000, 0.000000, -250.000000
06/26/16_09:22:36, 0.000000, 0.000000, -250.000000
06/26/16_09:22:38, 0.000000, 0.000000, -250.000000
06/26/16_09:22:39, 0.000000, 0.000000, -250.000000
06/26/16_09:22:41, 0.000000, 0.000000, -250.000000
06/26/16_09:22:42, 0.000000, 0.000000, -250.000000
06/26/16_09:22:44, 0.000000, 0.000000, -250.000000
06/26/16_09:22:46, 0.000000, 0.000000, -250.000000
06/26/16_09:22:47, 0.000000, 0.000000, -250.000000
06/26/16_09:22:49, 0.000000, 0.000000, -250.000000
06/26/16_09:22:50, 0.000000, 0.000000, -250.000000
06/26/16_09:22:52, 0.000000, 0.000000, -250.000000
